4.77946e-12,1.37358e-11,4.1234e-11,1.17904e-10,3.17495e-10,8.02396e-10,1.89785e-09,4.18897e-09,8.60297e-09,1.63901e-08,2.88803e-08,4.69285e-08,7.01262e-08,9.61258e-08,1.20612e-07,1.38299e-07,1.4477e-07,1.38299e-07,1.20612e-07,9.61258e-08,7.01262e-08,4.69285e-08,2.88803e-08,1.63901e-08,8.60297e-09,4.18898e-09,1.89785e-09,8.02407e-10,3.17536e-10,1.18054e-10,4.1753e-11,1.53937e-11
1.36406e-11,3.91569e-11,1.17439e-10,3.35518e-10,9.02745e-10,2.27968e-09,5.38788e-09,1.18838e-08,2.43897e-08,4.64379e-08,8.1781e-08,1.32824e-07,1.984e-07,2.71869e-07,3.41039e-07,3.90993e-07,4.09269e-07,3.90993e-07,3.41039e-07,2.71869e-07,1.984e-07,1.32824e-07,8.1781e-08,4.64379e-08,2.43897e-08,1.18838e-08,5.38789e-09,2.27971e-09,9.02863e-10,3.35947e-10,1.18923e-10,4.38946e-11
4.09487e-11,1.1744e-10,3.51947e-10,1.00475e-09,2.70146e-09,6.81726e-09,1.61016e-08,3.54926e-08,7.28011e-08,1.38539e-07,2.43862e-07,3.959e-07,5.91148e-07,8.09823e-07,1.01565e-06,1.16427e-06,1.21864e-06,1.16427e-06,1.01565e-06,8.09823e-07,5.91148e-07,3.959e-07,2.43862e-07,1.38539e-07,7.28011e-08,3.54926e-08,1.61017e-08,6.81735e-09,2.70182e-09,1.00604e-09,3.56407e-10,1.31669e-10
1.17089e-10,3.35521e-10,1.00475e-09,2.86641e-09,7.70171e-09,1.94231e-08,4.5847e-08,1.01001e-07,2.07058e-07,3.9383e-07,6.92924e-07,1.12449e-06,1.6785e-06,2.29878e-06,2.88249e-06,3.30389e-06,3.45803e-06,3.30389e-06,2.88249e-06,2.29878e-06,1.6785e-06,1.12449e-06,6.92924e-07,3.9383e-07,2.07058e-07,1.01001e-07,4.58471e-08,1.94234e-08,7.70272e-09,2.87011e-09,1.01752e-09,3.76224e-10
3.15302e-10,9.02754e-10,2.70146e-09,7.70171e-09,2.06803e-08,5.21216e-08,1.22957e-07,2.70724e-07,5.54707e-07,1.05456e-06,1.85465e-06,3.0086e-06,4.48942e-06,6.1469e-06,7.70628e-06,8.83188e-06,9.24357e-06,8.83188e-06,7.70628e-06,6.1469e-06,4.48942e-06,3.0086e-06,1.85465e-06,1.05456e-06,5.54707e-07,2.70724e-07,1.22957e-07,5.21223e-08,2.0683e-08,7.71168e-09,2.73588e-09,1.0124e-09
7.96859e-10,2.2797e-09,6.81726e-09,1.94231e-08,5.21216e-08,1.31287e-07,3.09535e-07,6.8116e-07,1.39498e-06,2.6508e-06,4.65998e-06,7.55665e-06,1.12725e-05,1.54305e-05,1.93415e-05,2.21641e-05,2.31964e-05,2.21641e-05,1.93415e-05,1.54305e-05,1.12725e-05,7.55665e-06,4.65998e-06,2.6508e-06,1.39498e-06,6.8116e-07,3.09535e-07,1.31288e-07,5.21285e-08,1.94483e-08,6.90433e-09,2.55692e-09
1.88476e-09,5.38793e-09,1.61016e-08,4.5847e-08,1.22957e-07,3.09535e-07,7.29395e-07,1.60428e-06,3.28391e-06,6.23746e-06,1.09608e-05,1.77679e-05,2.64972e-05,3.62624e-05,4.54456e-05,5.20723e-05,5.44957e-05,5.20723e-05,4.54456e-05,3.62624e-05,2.64972e-05,1.77679e-05,1.09608e-05,6.23746e-06,3.28391e-06,1.60428e-06,7.29396e-07,3.09539e-07,1.22974e-07,4.59068e-08,1.63078e-08,6.04385e-09
4.16011e-09,1.18839e-08,3.54926e-08,1.01001e-07,2.70724e-07,6.8116e-07,1.60428e-06,3.52684e-06,7.21606e-06,1.37005e-05,2.40662e-05,3.89995e-05,5.81436e-05,7.95539e-05,9.96841e-05,0.000114208,0.00011952,0.000114208,9.96841e-05,7.95539e-05,5.81436e-05,3.89995e-05,2.40662e-05,1.37005e-05,7.21606e-06,3.52684e-06,1.60428e-06,6.81169e-07,2.7076e-07,1.01133e-07,3.59481e-08,1.33321e-08
8.54374e-09,2.43899e-08,7.28011e-08,2.07058e-07,5.54707e-07,1.39498e-06,3.28391e-06,7.21606e-06,1.47581e-05,2.80091e-05,4.91834e-05,7.96776e-05,0.000118759,0.000162456,0.000203532,0.000233166,0.000244002,0.000233166,0.000203532,0.000162456,0.000118759,7.96776e-05,4.91834e-05,2.80091e-05,1.47581e-05,7.21606e-06,3.28391e-06,1.395e-06,5.54782e-07,2.0733e-07,7.37373e-08,2.73651e-08
1.62773e-08,4.64383e-08,1.38539e-07,3.9383e-07,1.05456e-06,2.6508e-06,6.23746e-06,1.37005e-05,2.80091e-05,5.31388e-05,9.32806e-05,0.000151073,0.000225119,0.000307892,0.000385688,0.000441805,0.000462323,0.000441805,0.000385688,0.000307892,0.000225119,0.000151073,9.32806e-05,5.31388e-05,2.80091e-05,1.37005e-05,6.23747e-06,2.65084e-06,1.05471e-06,3.94349e-07,1.40324e-07,5.21081e-08
2.86817e-08,8.17818e-08,2.43862e-07,6.92924e-07,1.85465e-06,4.65998e-06,1.09608e-05,2.40662e-05,4.91834e-05,9.32806e-05,0.000163698,0.000265051,0.000394876,0.000539974,0.000676326,0.000774672,0.000810628,0.000774672,0.000676326,0.000539974,0.000394876,0.000265051,0.000163698,9.32806e-05,4.91834e-05,2.40663e-05,1.09608e-05,4.66005e-06,1.8549e-06,6.93839e-07,2.4701e-07,9.17749e-08
