1.92643e-17,1.02743e-16,5.50853e-16,2.75455e-15,1.27641e-14,5.454e-14,2.13738e-13,7.63652e-13,2.47103e-12,7.18873e-12,1.86522e-11,4.27891e-11,8.59913e-11,1.49969e-10,2.24933e-10,2.87902e-10,3.12791e-10,2.87902e-10,2.24933e-10,1.49969e-10,8.59913e-11,4.27891e-11,1.86522e-11,7.18873e-12,2.47103e-12,7.63652e-13,2.13738e-13,5.454e-14,1.27641e-14,2.75477e-15,5.52305e-16,1.11283e-16
2.50183e-17,1.33246e-16,7.13727e-16,3.56573e-15,1.6508e-14,7.04747e-14,2.75946e-13,9.85079e-13,3.18495e-12,9.25856e-12,2.40055e-11,5.50341e-11,1.10536e-10,1.92685e-10,2.88897e-10,3.6969e-10,4.01619e-10,3.6969e-10,2.88897e-10,1.92685e-10,1.10536e-10,5.50341e-11,2.40055e-11,9.25856e-12,3.18495e-12,9.85079e-13,2.75946e-13,7.04747e-14,1.65081e-14,3.56602e-15,7.15618e-16,1.44389e-16
3.40095e-17,1.80958e-16,9.68552e-16,4.8352e-15,2.23686e-14,9.54253e-14,3.73376e-13,1.33197e-12,4.30368e-12,1.25029e-11,3.23984e-11,7.4236e-11,1.49034e-10,2.59693e-10,3.89251e-10,4.98018e-10,5.40996e-10,4.98018e-10,3.89251e-10,2.59693e-10,1.49034e-10,7.4236e-11,3.23984e-11,1.25029e-11,4.30368e-12,1.33197e-12,3.73376e-13,9.54253e-14,2.23687e-14,4.83559e-15,9.71127e-16,1.96133e-16
4.51621e-17,2.40117e-16,1.28436e-15,6.40769e-15,2.96247e-14,1.26302e-13,4.93891e-13,1.76087e-12,5.68629e-12,1.65108e-11,4.27629e-11,9.79403e-11,1.96544e-10,3.42368e-10,5.13044e-10,6.56301e-10,7.129e-10,6.56301e-10,5.13044e-10,3.42368e-10,1.96544e-10,9.79403e-11,4.27629e-11,1.65108e-11,5.68629e-12,1.76087e-12,4.93891e-13,1.26302e-13,2.96248e-14,6.40822e-15,1.28779e-15,2.60283e-16
5.85631e-17,3.11155e-16,1.66334e-15,8.2936e-15,3.83218e-14,1.63289e-13,6.38172e-13,2.27406e-12,7.33972e-12,2.13013e-11,5.51453e-11,1.26248e-10,2.53259e-10,4.41029e-10,6.6074e-10,8.45116e-10,9.17955e-10,8.45116e-10,6.6074e-10,4.41029e-10,2.53259e-10,1.26248e-10,5.51453e-11,2.13013e-11,7.33972e-12,2.27406e-12,6.38172e-13,1.63289e-13,3.83219e-14,8.29429e-15,1.66779e-15,3.37319e-16
7.4325e-17,3.94656e-16,2.10857e-15,1.05079e-14,4.85278e-14,2.06669e-13,8.07305e-13,2.87533e-12,9.27603e-12,2.69089e-11,6.96333e-11,1.59356e-10,3.19569e-10,5.56348e-10,8.33336e-10,1.06574e-09,1.15754e-09,1.06574e-09,8.33336e-10,5.56348e-10,3.19569e-10,1.59356e-10,6.96333e-11,2.69089e-11,9.27603e-12,2.87533e-12,8.07305e-13,2.06669e-13,4.85279e-14,1.05088e-14,2.11422e-15,4.27875e-16
9.23867e-17,4.90285e-16,2.61819e-15,1.30412e-14,6.01981e-14,2.5625e-13,1.00052e-12,3.56189e-12,1.1486e-11,3.33062e-11,8.61551e-11,1.97098e-10,3.95138e-10,6.87734e-10,1.02994e-09,1.31701e-09,1.4304e-09,1.31701e-09,1.02994e-09,6.87734e-10,3.95138e-10,1.97098e-10,8.61551e-11,3.33062e-11,1.1486e-11,3.56189e-12,1.00052e-12,2.5625e-13,6.01983e-14,1.30423e-14,2.62522e-15,5.31591e-16
1.12496e-16,5.96699e-16,3.18502e-15,1.58576e-14,7.31666e-14,3.1132e-13,1.21503e-12,4.32382e-12,1.39376e-11,4.04001e-11,1.0447e-10,2.38921e-10,4.78853e-10,8.33251e-10,1.24765e-09,1.59523e-09,1.73251e-09,1.59523e-09,1.24765e-09,8.33251e-10,4.78853e-10,2.38921e-10,1.0447e-10,4.04001e-11,1.39376e-11,4.32382e-12,1.21503e-12,3.1132e-13,7.31668e-14,1.58589e-14,3.19359e-15,6.47013e-16
1.34194e-16,7.1146e-16,3.79605e-15,1.88923e-14,8.71346e-14,3.70612e-13,1.44589e-12,5.14351e-12,1.6574e-11,4.80263e-11,1.24152e-10,2.83855e-10,5.6877e-10,9.89514e-10,1.4814e-09,1.89392e-09,2.05684e-09,1.89392e-09,1.4814e-09,9.89514e-10,5.6877e-10,2.83855e-10,1.24152e-10,4.80263e-11,1.6574e-11,5.14351e-12,1.44589e-12,3.70612e-13,8.71349e-14,1.88939e-14,3.80627e-15,7.71495e-16
1.56811e-16,8.31031e-16,4.43245e-15,2.20518e-14,1.01672e-13,4.32296e-13,1.68599e-12,5.99568e-12,1.9314e-11,5.59497e-11,1.44595e-10,3.30514e-10,6.62119e-10,1.15171e-09,1.72399e-09,2.20387e-09,2.39338e-09,2.20387e-09,1.72399e-09,1.15171e-09,6.62119e-10,3.30514e-10,1.44595e-10,5.59497e-11,1.9314e-11,5.99568e-12,1.68599e-12,4.32296e-13,1.01672e-13,2.20537e-14,4.4444e-15,9.01203e-16
1.79492e-16,9.50899e-16,5.07021e-15,2.52171e-14,1.16231e-13,4.94053e-13,1.92629e-12,6.84834e-12,2.20548e-11,6.38731e-11,1.65033e-10,3.7715e-10,7.55403e-10,1.31377e-09,1.96634e-09,2.5135e-09,2.72956e-09,2.5135e-09,1.96634e-09,1.31377e-09,7.55403e-10,3.7715e-10,1.65033e-10,6.38731e-11,2.20548e-11,6.84834e-12,1.92629e-12,4.94053e-13,1.16231e-13,2.52192e-14,5.0839e-15,1.03124e-15
2.01244e-16,1.06581e-15,5.68145e-15,2.82498e-14,1.30176e-13,5.53192e-13,2.15635e-12,7.66442e-12,2.46773e-11,7.1453e-11,1.84581e-10,4.21746e-10,8.4459e-10,1.46868e-09,2.19798e-09,2.80942e-09,3.05086e-09,2.80942e-09,2.19798e-09,1.46868e-09,8.4459e-10,4.21746e-10,1.84581e-10,7.1453e-11,2.46773e-11,7.66442e-12,2.15635e-12,5.53192e-13,1.30176e-13,2.82522e-14,5.6968e-15,1.15591e-15
